ID,Density_first_sen_sum,Coverage_first_sen_sum,Density_first_sen_title_sum,Coverage_first_sen_title_sum,Comp,Comp_title
0,0.914285714,0.542857143,0.804878049,0.56097561,0.889240506,0.870253165
1,0,0,0.428571429,0.428571429,0.987341772,0.911392405
2,1.178571429,0.464285714,0.942857143,0.457142857,0.910828025,0.885350318
3,0.35,0.15,0.28,0.12,0.829059829,0.786324786
4,0.956521739,0.543478261,0.901960784,0.509803922,0.912801484,0.903525046
5,5.580645161,0.612903226,4.631578947,0.578947368,0.833333333,0.795698925
6,0,0,0,0,0.941176471,0.529411765
7,4.836734694,0.632653061,4.517857143,0.607142857,0.839869281,0.816993464
8,0.419354839,0.451612903,0.435897436,0.487179487,0.773049645,0.716312057
9,1.277777778,0.277777778,1,0.25,0.834862385,0.779816514
10,9.407407407,0.666666667,7.314285714,0.628571429,0.666666667,0.567901235
11,0.392857143,0.178571429,0.333333333,0.222222222,0.67816092,0.586206897
12,1.114285714,0.2,0.976744186,0.23255814,0.790419162,0.74251497
13,0,0,0,0,0.833333333,0.777777778
14,0.761904762,0.380952381,0.785714286,0.428571429,0.715909091,0.625
15,0.36,0.2,0.272727273,0.242424242,0.734042553,0.64893617
16,2.25,0.333333333,1.875,0.375,0.822222222,0.783333333
17,1.9375,0.5,1.692307692,0.487179487,0.924198251,0.906705539
18,2.12,0.36,1.741935484,0.35483871,0.666666667,0.586206897
19,0.620689655,0.482758621,0.555555556,0.527777778,0.859030837,0.828193833
20,17.03125,0.5,14.1025641,0.538461538,0.85625,0.8125
21,1.681818182,0.590909091,1.275862069,0.517241379,0.819354839,0.774193548
22,3.142857143,0.321428571,2.571428571,0.285714286,0.626666667,0.533333333
23,0.25,0.107142857,0.228571429,0.142857143,0.747663551,0.682242991
24,1.444444444,0.259259259,1.205882353,0.323529412,0.787878788,0.727272727
25,0.571428571,0.333333333,0.481481481,0.296296296,0.805194805,0.766233766
26,4.333333333,0.366666667,3.638888889,0.333333333,0.841176471,0.8
27,2.296296296,0.592592593,1.882352941,0.588235294,0.843866171,0.817843866
28,0.761904762,0.238095238,0.693877551,0.244897959,0.862068966,0.820689655
29,1.6,0.55,1.307692308,0.576923077,0.715447154,0.666666667
30,1.771428571,0.514285714,1.585365854,0.536585366,0.804511278,0.736842105
31,0.461538462,0.384615385,0.428571429,0.371428571,0.705128205,0.628205128
32,0.409090909,0.136363636,0.357142857,0.142857143,0.912650602,0.891566265
33,0.827586207,0.344827586,0.694444444,0.305555556,0.961222092,0.951821387
34,1.060606061,0.484848485,0.975,0.5,0.853146853,0.804195804
35,0.476190476,0.428571429,0.392857143,0.428571429,0.689189189,0.594594595
36,4.347826087,0.52173913,3.366666667,0.466666667,0.883333333,0.854166667
37,2.592592593,0.518518519,2.235294118,0.529411765,0.576923077,0.442307692
38,4.909090909,0.409090909,3.75862069,0.379310345,0.851282051,0.815384615
39,0.344827586,0.275862069,0.333333333,0.333333333,0.7875,0.74375
40,2.205882353,0.323529412,2.146341463,0.317073171,0.92,0.898461538
41,1.846153846,0.576923077,1.939393939,0.575757576,0.849462366,0.811827957
42,1.892857143,0.357142857,1.514285714,0.371428571,0.861751152,0.829493088
43,3.833333333,0.633333333,3.162162162,0.621621622,0.950757576,0.9375
44,1.884615385,0.615384615,1.606060606,0.575757576,0.86695279,0.841201717
45,2.451612903,0.580645161,2.081081081,0.594594595,0.717741935,0.661290323
46,0.352941176,0.235294118,0.317073171,0.243902439,0.908536585,0.887195122
47,0.833333333,0.466666667,0.675675676,0.459459459,0.824561404,0.777777778
48,0.6,0.366666667,0.5,0.315789474,0.876033058,0.851239669
49,1.066666667,0.433333333,0.916666667,0.444444444,0.702380952,0.607142857
50,0.88,0.32,0.818181818,0.393939394,0.551724138,0.413793103
51,0.192307692,0.153846154,0.235294118,0.176470588,0.333333333,0.133333333
52,1.3,0.25,1.153846154,0.307692308,0.863013699,0.808219178
53,0.45,0.35,0.392857143,0.357142857,0.757009346,0.691588785
54,0.615384615,0.346153846,0.515151515,0.333333333,0.788990826,0.724770642
55,0.409090909,0.272727273,0.448275862,0.379310345,0.914498141,0.884758364
56,2,0.434782609,1.903225806,0.516129032,0.763779528,0.708661417
57,0.172413793,0.103448276,0.25,0.138888889,0.895131086,0.865168539
58,0.821428571,0.5,0.722222222,0.5,0.864321608,0.829145729
59,0.777777778,0.518518519,0.647058824,0.5,0.914893617,0.893617021
60,4.75,0.678571429,3.8,0.628571429,0.860869565,0.834782609
61,3.032258065,0.612903226,2.594594595,0.594594595,0.864583333,0.828125
62,2.04,0.48,1.59375,0.5,0.903790087,0.883381924
63,0.363636364,0.242424242,0.325,0.25,0.7890625,0.7421875
64,0.740740741,0.407407407,0.636363636,0.454545455,0.826271186,0.800847458
65,3.292682927,0.512195122,2.914893617,0.489361702,0.68115942,0.579710145
66,1.772727273,0.590909091,1.551724138,0.620689655,0.557692308,0.403846154
67,1.086956522,0.260869565,1.258064516,0.322580645,0.806896552,0.75862069
68,0.964285714,0.357142857,0.885714286,0.4,0.825726141,0.796680498
69,0.952380952,0.571428571,0.918367347,0.612244898,0.913978495,0.892473118
70,1.096774194,0.580645161,2.025641026,0.641025641,0.87020649,0.852507375
71,4.545454545,0.75,4.04,0.74,0.88997555,0.880195599
72,1.755555556,0.355555556,1.653061224,0.346938776,0.960088692,0.957132299
73,0.907407407,0.5,0.862068966,0.5,0.972903226,0.96516129
74,0.666666667,0.476190476,2.185185185,0.555555556,0.757009346,0.700934579
75,1.153846154,0.538461538,0.9375,0.46875,0.848341232,0.815165877
76,4.03125,0.40625,3.538461538,0.435897436,0.848684211,0.809210526
77,0.782608696,0.434782609,0.620689655,0.482758621,0.865671642,0.813432836
78,3.176470588,0.411764706,2.291666667,0.333333333,0.727272727,0.636363636
79,0.333333333,0.19047619,0.357142857,0.25,-3.5,-4.666666667
80,-1,0,-1,0.03030303,0.856521739,0.817391304
81,5.151515152,0.666666667,4.047619048,0.69047619,0.798245614,0.745614035
82,0.47826087,0.217391304,0.413793103,0.206896552,0.666666667,0.586666667
83,4.36,0.44,3.516129032,0.419354839,0.310344828,0.068965517
84,0.05,0.05,0.037037037,0.037037037,0.80861244,0.765550239
85,1,0.41025641,1.104166667,0.479166667,0.836820084,0.807531381
86,3.538461538,0.564102564,3.086956522,0.565217391,0.826923077,0.788461538
87,1.037037037,0.222222222,0.96969697,0.242424242,-4.6,-5.8
88,-1,0.071428571,-1,0.088235294,0.837209302,0.8
89,4.2,0.571428571,3.813953488,0.627906977,0.797619048,0.755952381
90,0.352941176,0.352941176,0.390243902,0.414634146,0.057142857,-0.114285714
91,3.636363636,0.333333333,-1,0.384615385,0.728,0.664
92,0.882352941,0.382352941,0.785714286,0.404761905,0.618421053,0.526315789
93,0.586206897,0.413793103,0.628571429,0.428571429,0.791666667,0.725
94,1.04,0.36,0.818181818,0.333333333,0.696629213,0.595505618
95,5.592592593,0.518518519,4.333333333,0.444444444,0.93373494,0.873493976
96,0.363636364,0.181818182,2.714285714,0.476190476,0.820175439,0.780701754
97,0.780487805,0.341463415,1,0.42,0.346938776,0.224489796
98,0.225806452,0.193548387,0.216216216,0.189189189,0.9375,0.897727273
99,0.454545455,0.363636364,1.222222222,0.388888889,0.666666667,0.583333333
100,1.291666667,0.375,1.2,0.333333333,0.75,0.69
101,0.6,0.32,0.483870968,0.322580645,-0.103448276,-0.344827586
102,0.1875,0.09375,-1,0.076923077,0.789473684,0.726315789
103,0.3,0.1,0.269230769,0.115384615,0.788819876,0.751552795
104,0.176470588,0.117647059,0.15,0.125,0.960182025,0.951080774
105,0.457142857,0.4,0.511627907,0.441860465,0.688172043,0.634408602
106,0.655172414,0.482758621,0.676470588,0.470588235,0.684210526,0.622807018
107,0.942857143,0.285714286,0.785714286,0.30952381,0.922196796,0.901601831
108,1.636363636,0.393939394,1.738095238,0.452380952,0.718446602,0.650485437
109,2.137931034,0.517241379,1.75,0.527777778,0.674157303,0.595505618
110,0.896551724,0.379310345,0.75,0.388888889,0.802139037,0.759358289
111,0.675675676,0.459459459,0.911111111,0.444444444,0.845588235,0.801470588
112,0.333333333,0.095238095,0.296296296,0.111111111,0.907246377,0.889855072
113,0.53125,0.3125,0.5,0.289473684,0.720930233,0.639534884
114,0.25,0.083333333,0.193548387,0.129032258,0.899082569,0.880733945
115,1.787878788,0.424242424,1.641025641,0.41025641,0.64,0.533333333
116,0.814814815,0.259259259,0.685714286,0.228571429,0.821596244,0.788732394
117,0.236842105,0.236842105,0.622222222,0.266666667,0.868263473,0.826347305
118,3.090909091,0.545454545,2.448275862,0.551724138,0.683544304,0.620253165
119,4.28,0.32,3.689655172,0.310344828,0.811023622,0.755905512
120,0.625,0.416666667,0.677419355,0.451612903,0.543859649,0.421052632
121,0.6,0.32,0.5625,0.34375,0.883333333,0.844444444
122,0.428571429,0.428571429,0.357142857,0.464285714,0.828125,0.7734375
123,0.318181818,0.227272727,0.275862069,0.206896552,0.841772152,0.803797468
124,0.52,0.4,0.451612903,0.419354839,0.838709677,0.793548387
125,6.08,0.52,5.03125,0.5625,0.859375,0.83984375
126,0.972222222,0.5,0.87804878,0.463414634,0.907894737,0.815789474
127,3,0.714285714,1.642857143,0.428571429,0.878453039,0.834254144
128,0.272727273,0.227272727,0.2,0.233333333,0.901345291,0.865470852
129,0.272727273,0.136363636,0.793103448,0.275862069,0.767857143,0.705357143
130,0.5,0.346153846,0.393939394,0.393939394,0.889632107,0.859531773
131,7.15625,0.65625,5.853658537,0.682926829,0.6796875,0.640625
132,1.829268293,0.414634146,1.695652174,0.369565217,0.652631579,0.6
133,3.333333333,0.303030303,3.054054054,0.297297297,0.709090909,0.663636364
134,1.78125,0.34375,1.594594595,0.324324324,0.863247863,0.829059829
135,2.838709677,0.419354839,3.41025641,0.512820513,0.882352941,0.850678733
136,0.346153846,0.230769231,0.34375,0.1875,0.166666667,-0.033333333
137,0.24,0.2,-1,0.161290323,0.759689922,0.705426357
138,1.935483871,0.483870968,1.578947368,0.5,0.544444444,0.455555556
139,2.951219512,0.43902439,2.510204082,0.448979592,0.849315068,0.817351598
140,1.636363636,0.212121212,1.375,0.2,0.823529412,0.756302521
141,0.619047619,0.333333333,0.517241379,0.344827586,0.67032967,0.604395604
142,22.86666667,0.666666667,19.08333333,0.611111111,-0.038461538,-0.346153846
143,-1,0.148148148,-1,0.117647059,0.895604396,0.851648352
144,3.736842105,0.631578947,2.666666667,0.592592593,0.721649485,0.659793814
145,0.222222222,0.185185185,0.212121212,0.181818182,0.99137931,0.956896552
146,0.5,0,1.5,0.7,0.819277108,0.765060241
147,0.933333333,0.4,0.897435897,0.435897436,0.524590164,0.409836066
148,0.172413793,0.103448276,0.138888889,0.111111111,0.711229947,0.657754011
149,1.240740741,0.388888889,1.09375,0.4375,0.721518987,0.64556962
150,0.227272727,0.136363636,0.285714286,0.142857143,0.828125,0.7734375
151,0.454545455,0.318181818,0.344827586,0.310344828,0.814655172,0.780172414
152,1.186046512,0.441860465,1.019607843,0.431372549,0.845454545,0.772727273
153,12.41176471,0.647058824,8.72,0.76,0.88590604,0.838926174
154,1.117647059,0.294117647,0.833333333,0.375,0.337837838,0.243243243
155,0.979166667,0.1875,0.927272727,0.218181818,0.735849057,0.691823899
156,1.857142857,0.5,1.673469388,0.469387755,0.885057471,0.858237548
157,0.966666667,0.4,0.810810811,0.378378378,0.971464807,0.967025999
158,1.266666667,0.533333333,1.25,0.538461538,0.764150943,0.688679245
159,1.04,0.24,0.909090909,0.333333333,0.990909091,0.9
160,1,1,48.81818182,0.909090909,0.974025974,0.964580874
161,1.545454545,0.636363636,1.166666667,0.666666667,0.875,0.821428571
162,1.357142857,0.357142857,1,0.25,0.676470588,0.544117647
163,1.090909091,0.318181818,0.806451613,0.258064516,0.851612903,0.812903226
164,0.52173913,0.391304348,0.413793103,0.310344828,0.811764706,0.770588235
165,2.53125,0.40625,2.102564103,0.358974359,0.865168539,0.835205993
166,5.142857143,0.742857143,4.209302326,0.744186047,0.82962963,0.755555556
167,1.217391304,0.391304348,2.121212121,0.424242424,0.8,0.75
168,3.40625,0.46875,2.75,0.425,0.404255319,0.234042553
169,0.785714286,0.285714286,0.666666667,0.25,0.795918367,0.724489796
170,0.3,0.2,0.37037037,0.259259259,0.784313725,0.715686275
171,0.772727273,0.409090909,0.620689655,0.413793103,0.785276074,0.748466258
172,1.085714286,0.314285714,0.951219512,0.292682927,0.762886598,0.680412371
173,1.434782609,0.52173913,1.258064516,0.483870968,0.659574468,0.574468085
174,0.53125,0.34375,0.525,0.35,0.588235294,0.505882353
175,1.657142857,0.285714286,2.357142857,0.333333333,0.69,0.61
176,0.566666667,0.333333333,0.473684211,0.289473684,0.806896552,0.772413793
177,2.178571429,0.428571429,1.878787879,0.393939394,0.492063492,0.380952381
178,0.96875,0.375,0.794871795,0.384615385,0.869109948,0.837696335
179,0.458333333,0.333333333,0.366666667,0.3,0.827380952,0.791666667
180,3.862068966,0.448275862,3.228571429,0.4,0.804020101,0.753768844
181,8.333333333,0.58974359,7.612244898,0.591836735,0.681034483,0.629310345
182,0.243243243,0.135135135,0.209302326,0.11627907,0.779310345,0.737931034
183,1.709677419,0.64516129,1.810810811,0.648648649,0.68,0.573333333
184,0.666666667,0.375,0.625,0.34375,0.923240938,0.908315565
185,0.972222222,0.5,0.837209302,0.465116279,0.493150685,0.397260274
186,0.72972973,0.297297297,0.613636364,0.295454545,0.992031873,0.956175299
187,0,0,1.9,0.4,0.807692308,0.775641026
188,57.06666667,0.6,48.91428571,0.571428571,0.69047619,0.642857143
189,0.815789474,0.315789474,0.727272727,0.318181818,0.662650602,0.578313253
190,0.703703704,0.333333333,0.970588235,0.411764706,0.932773109,0.921008403
191,0.85,0.3,0.808510638,0.29787234,0.81294964,0.762589928
192,3.961538462,0.692307692,3.636363636,0.636363636,0.966101695,0.940677966
193,0.5,0.375,0.642857143,0.5,0.820224719,0.775280899
194,0.28125,0.21875,0.275,0.2,0.962121212,0.916666667
195,0.6,0.4,2.272727273,0.545454545,0.725274725,0.637362637
196,3.36,0.6,4.939393939,0.606060606,0.931506849,0.917808219
197,0.166666667,0.166666667,0.194444444,0.222222222,0.594059406,0.514851485
198,1.853658537,0.292682927,1.693877551,0.346938776,0.988505747,0.942528736
199,0.5,0,2.1,0.6,0.760479042,0.718562874
200,3.41025641,0.512820513,2.934782609,0.47826087,0.726190476,0.654761905
201,0.545454545,0.363636364,0.75,0.464285714,0.853881279,0.821917808
202,1.612903226,0.612903226,1.342105263,0.552631579,0.670212766,0.585106383
203,0.633333333,0.333333333,0.973684211,0.394736842,0.828571429,0.8
204,1.238095238,0.452380952,1.142857143,0.387755102,0.790816327,0.744897959
205,1.414634146,0.463414634,1.46,0.52,0.45,0.225
206,0.227272727,0.136363636,1.290322581,0.387096774,0.62,0.54
207,0.710526316,0.236842105,0.586956522,0.282608696,0.641975309,0.543209877
208,0.357142857,0.214285714,0.277777778,0.222222222,0.870967742,0.838709677
209,0.928571429,0.357142857,0.885714286,0.371428571,0.704225352,0.61971831
210,0.285714286,0.285714286,0.333333333,0.333333333,0.727272727,0.621212121
211,0.611111111,0.388888889,1.16,0.44,0.796052632,0.75
212,0.5,0.5,0.405405405,0.486486486,0.870588235,0.829411765
213,0.818181818,0.227272727,0.620689655,0.275862069,0.732394366,0.61971831
214,0.5,0.388888889,0.461538462,0.423076923,0.771428571,0.671428571
215,0.75,0.3125,0.565217391,0.304347826,0.614457831,0.542168675
216,6.375,0.46875,5.394736842,0.447368421,0.8,0.756097561
217,8.487804878,0.585365854,7.22,0.58,0.73015873,0.603174603
218,0.470588235,0.294117647,0.52,0.4,0.755102041,0.683673469
219,2.375,0.5,1.870967742,0.483870968,0.932754881,0.917570499
220,0.387096774,0.258064516,0.421052632,0.315789474,0.626666667,0.546666667
221,1.5,0.357142857,1.352941176,0.382352941,0.854014599,0.802919708
222,1.9,0.5,1.481481481,0.555555556,0.641975309,0.580246914
223,0.285714286,0.285714286,0.242424242,0.272727273,0.885135135,0.851351351
224,1.294117647,0.411764706,1.045454545,0.363636364,0.895238095,0.857142857
225,3.090909091,0.636363636,2.266666667,0.7,0.967948718,0.929487179
226,1,0.4,1.545454545,0.636363636,0.820754717,0.787735849
227,0.868421053,0.368421053,0.777777778,0.355555556,0.871212121,0.818181818
228,0.823529412,0.470588235,1.125,0.541666667,0.886597938,0.862542955
229,2.818181818,0.545454545,2.425,0.525,-0.333333333,-0.777777778
230,-1,0.125,-1,0.15625,0.715686275,0.656862745
231,2.137931034,0.482758621,1.8,0.428571429,0.49122807,0.350877193
232,0.75862069,0.275862069,0.594594595,0.243243243,0.878892734,0.851211073
233,1.371428571,0.542857143,1.186046512,0.488372093,0.845454545,0.809090909
234,3.941176471,0.382352941,4.333333333,0.404761905,0.979865772,0.919463087
235,1.333333333,0.666666667,1,0.666666667,0.805194805,0.766233766
236,0.344827586,0.275862069,0.314285714,0.257142857,0.742690058,0.69005848
237,2.25,0.522727273,1.962264151,0.528301887,0.838582677,0.811023622
238,1.55,0.45,1.319148936,0.425531915,0.848275862,0.813793103
239,1.279069767,0.511627907,1.150943396,0.490566038,0.708737864,0.650485437
240,0.466666667,0.233333333,0.388888889,0.194444444,0.818965517,0.767241379
241,0.571428571,0.428571429,0.444444444,0.407407407,0.84939759,0.807228916
242,1.16,0.4,0.90625,0.3125,0.812030075,0.744360902
243,50.70833333,0.708333333,36.96969697,0.606060606,0.796460177,0.734513274
244,0.434782609,0.217391304,0.366666667,0.233333333,0.8828125,0.85546875
245,7.206896552,0.586206897,5.805555556,0.555555556,0.989583333,0.965277778
246,1,0.666666667,1.2,0.9,0.915254237,0.796610169
247,3.6,0.8,5,0.75,0.849137931,0.810344828
248,1.771428571,0.457142857,1.727272727,0.522727273,0.908854167,0.888020833
249,1.8,0.657142857,1.465116279,0.697674419,0.790322581,0.741935484
250,2.730769231,0.346153846,2.28125,0.3125,0.602941176,0.470588235
251,0.185185185,0.148148148,0.166666667,0.166666667,0.909638554,0.885542169
252,0.896551724,0.517241379,0.864864865,0.486486486,0.78313253,0.698795181
253,0.444444444,0.277777778,0.36,0.32,0.898026316,0.875
254,3.129032258,0.35483871,2.921052632,0.368421053,0.795275591,0.74015748
255,0.56,0.36,0.4375,0.28125,0.880208333,0.848958333
256,2.608695652,0.652173913,2.068965517,0.689655172,0.575342466,0.465753425
257,0.2,0.1,0.342105263,0.157894737,0.625,0.513888889
258,1.222222222,0.222222222,0.971428571,0.2,0.894230769,0.868589744
259,36.84848485,0.727272727,29.80487805,0.756097561,0.874074074,0.848148148
260,2.147058824,0.588235294,1.804878049,0.585365854,0.784482759,0.715517241
261,1.125,0.458333333,0.96875,0.46875,0.763888889,0.708333333
262,4.060606061,0.424242424,3.707317073,0.463414634,0.837037037,0.8
263,3.636363636,0.681818182,3.037037037,0.703703704,0.587301587,0.492063492
264,0.230769231,0.153846154,0.28125,0.1875,0.903529412,0.889411765
265,1.317073171,0.414634146,1.553191489,0.446808511,0.766423358,0.708029197
266,1.09375,0.375,1.075,0.475,0.738317757,0.672897196
267,3.857142857,0.571428571,3.485714286,0.571428571,0.75,0.681034483
268,1.344827586,0.275862069,1.108108108,0.324324324,0.735294118,0.656862745
269,0.346153846,0.153846154,0.411764706,0.176470588,0.679012346,0.592592593
270,2.115384615,0.461538462,1.818181818,0.515151515,0.729559748,0.679245283
271,0.857142857,0.404761905,0.8,0.44,0.742857143,0.666666667
272,13,0.461538462,10.47058824,0.558823529,0.87012987,0.83982684
273,6.933333333,0.533333333,5.675675676,0.540540541,0.835227273,0.789772727
274,0.344827586,0.310344828,0.297297297,0.324324324,0.820895522,0.753731343
275,2.333333333,0.666666667,1.848484848,0.666666667,0.810526316,0.726315789
276,0.222222222,0.333333333,0.192307692,0.384615385,0.937853107,0.920903955
277,2.515151515,0.484848485,2.119047619,0.5,0.677777778,0.588888889
278,11.75862069,0.482758621,9.216216216,0.486486486,0.869318182,0.818181818
279,0.782608696,0.260869565,1.0625,0.28125,0.680851064,0.631205674
280,0.613636364,0.295454545,0.764705882,0.352941176,0.861904762,0.823809524
281,2.107142857,0.428571429,1.694444444,0.416666667,0.652173913,0.565217391
282,0.25,0.208333333,0.233333333,0.233333333,0.841176471,0.788235294
283,1,0.37037037,0.777777778,0.416666667,0.920529801,0.880794702
284,0.583333333,0.416666667,1.333333333,0.444444444,0.907692308,0.887179487
285,1.2,0.571428571,1.279069767,0.581395349,0.85106383,0.776595745
286,0.571428571,0.285714286,1.19047619,0.333333333,0.710743802,0.644628099
287,0.8,0.285714286,0.744186047,0.255813953,0.672268908,0.596638655
288,0.41025641,0.282051282,0.333333333,0.291666667,0.691780822,0.636986301
289,2.644444444,0.444444444,2.301886792,0.41509434,0.342105263,0.157894737
290,0.16,0.16,0.125,0.1875,0.754385965,0.675438596
291,0.464285714,0.25,0.351351351,0.189189189,0.80733945,0.743119266
292,0.333333333,0.238095238,0.428571429,0.321428571,0.779661017,0.720338983
293,2.12,0.32,1.65625,0.375,0.62195122,0.524390244
294,0.225806452,0.161290323,0.205128205,0.153846154,0.780748663,0.737967914
295,2.780487805,0.536585366,2.489795918,0.530612245,0.868544601,0.830985915
296,0.678571429,0.5,0.555555556,0.472222222,0.814814815,0.773148148
297,1.675,0.525,1.408163265,0.489795918,0.718309859,0.61971831
298,0.3,0.15,0.333333333,0.148148148,0.705882353,0.602941176
299,0.315789474,0.157894737,0.269230769,0.115384615,0.852791878,0.812182741
300,4.964285714,0.714285714,4,0.722222222,0.775641026,0.717948718
301,2.705882353,0.5,2.209302326,0.465116279,0.825938567,0.798634812
302,1.235294118,0.411764706,1.322033898,0.423728814,0.978021978,0.93956044
303,0.25,0,0.636363636,0.363636364,0.989473684,0.915789474
304,0,0,1,0.5,0.959677419,0.903225806
305,1,0.6,1,0.666666667,0.768292683,0.695121951
306,0.315789474,0.263157895,0.24,0.2,0.657407407,0.583333333
307,0.277777778,0.25,0.318181818,0.25,0.61038961,0.519480519
308,1.633333333,0.4,1.756756757,0.459459459,0.878923767,0.852017937
309,2.777777778,0.481481481,2.454545455,0.454545455,0.895765472,0.872964169
310,0.28125,0.21875,0.282051282,0.282051282,0.853448276,0.827586207
311,0.848484848,0.545454545,0.897435897,0.564102564,0.844202899,0.81884058
312,7.139534884,0.581395349,6.14,0.56,0.948717949,0.871794872
313,0,0,0.733333333,0.4,0.887323944,0.849765258
314,0.458333333,0.375,0.375,0.375,0.894285714,0.874285714
315,1.891891892,0.513513514,1.704545455,0.5,0.755244755,0.685314685
316,4.176470588,0.617647059,3.318181818,0.590909091,0.782608696,0.713043478
317,0.875,0.458333333,0.65625,0.4375,0.797546012,0.748466258
318,1.03030303,0.484848485,0.853658537,0.487804878,0.796116505,0.708737864
319,1.19047619,0.380952381,0.862068966,0.413793103,0.970873786,0.873786408
320,0.333333333,0,7.538461538,0.692307692,0.621212121,0.515151515
321,0.32,0.28,0.375,0.3125,0.446428571,0.285714286
322,0.258064516,0.161290323,0.225,0.15,0.227272727,0.022727273
323,0.617647059,0.205882353,-1,0.255813953,0.798969072,0.74742268
324,15.35897436,0.58974359,12.24489796,0.530612245,0.803797468,0.740506329
325,1.322580645,0.322580645,1.048780488,0.365853659,0.810810811,0.761261261
326,2.902439024,0.609756098,3.423076923,0.692307692,0.886597938,0.840206186
327,1.409090909,0.545454545,1.032258065,0.516129032,0.681818182,0.545454545
328,0.19047619,0.19047619,0.233333333,0.2,0.921630094,0.89968652
329,0.56,0.44,0.4375,0.375,0.297297297,0.108108108
330,0.115384615,0,0.242424242,0.060606061,0.9,0.868181818
331,1.904761905,0.476190476,1.464285714,0.5,0.676923077,0.569230769
332,25.57142857,0.571428571,19.25,0.607142857,0.806306306,0.765765766
333,0.255813953,0.209302326,0.211538462,0.192307692,0.71942446,0.647482014
334,1.578947368,0.473684211,1.416666667,0.541666667,0.860606061,0.812121212
335,0.47826087,0.260869565,0.387096774,0.290322581,0.661971831,0.563380282
336,0.875,0.291666667,1.612903226,0.35483871,0.62962963,0.564814815
337,0.666666667,0.282051282,0.565217391,0.260869565,0.25,0.107142857
338,0.571428571,0.30952381,0.76,0.3,0.235294118,0.098039216
339,0.717948718,0.256410256,0.739130435,0.326086957,0.827956989,0.790322581
340,0.375,0.21875,0.769230769,0.307692308,0.673469388,0.581632653
341,0.78125,0.375,0.658536585,0.414634146,0.52,0.46
342,0.375,0.3125,0.351851852,0.296296296,0.847619048,0.771428571
343,1.0625,0.4375,0.833333333,0.458333333,0.987755102,0.955102041
344,1.333333333,0.666666667,2.090909091,0.636363636,0.630769231,0.507692308
345,0.416666667,0.25,0.40625,0.25,0.814814815,0.759259259
346,0.4,0.266666667,0.58974359,0.307692308,0.89159292,0.871681416
347,1.673469388,0.510204082,1.413793103,0.517241379,0.806666667,0.74
348,0.482758621,0.413793103,0.615384615,0.435897436,0.142857143,-0.071428571
349,4.043478261,0.434782609,-1,0.413793103,0.864516129,0.835483871
350,1.219512195,0.536585366,1.26,0.54,0.568181818,0.465909091
351,0.315789474,0.236842105,0.255319149,0.191489362,0.732394366,0.605633803
352,0.157894737,0.105263158,0.392857143,0.25,0.808695652,0.747826087
353,0.454545455,0.363636364,0.344827586,0.413793103,0.765100671,0.718120805
354,1.2,0.514285714,1,0.5,0.776470588,0.682352941
355,0.210526316,0.105263158,0.222222222,0.148148148,0.629032258,0.5
356,0.47826087,0.304347826,0.451612903,0.387096774,0.738095238,0.654761905
357,0.454545455,0.318181818,0.379310345,0.344827586,0.861702128,0.824468085
358,0.884615385,0.615384615,0.696969697,0.575757576,0.786259542,0.72519084
359,0.25,0.142857143,0.222222222,0.166666667,0.880733945,0.798165138
360,0.615384615,0.384615385,0.476190476,0.380952381,0.944223108,0.90438247
361,0.857142857,0.5,0.625,0.416666667,0.52173913,0.391304348
362,1.333333333,0.285714286,1.037037037,0.296296296,0.855967078,0.827160494
363,0.457142857,0.4,0.404761905,0.380952381,0.827067669,0.781954887
364,0.434782609,0.304347826,0.344827586,0.310344828,0.823899371,0.773584906
365,0.428571429,0.25,0.388888889,0.277777778,0.757575758,0.696969697
366,0.375,0.291666667,0.3,0.266666667,0.932173913,0.92
367,3.769230769,0.564102564,3.239130435,0.543478261,0.969387755,0.887755102
368,0.333333333,0,0.727272727,0.272727273,0.866449511,0.840390879
369,5.875,0.625,4.9375,0.625,0.821862348,0.793522267
370,8.418604651,0.488372093,7.5,0.52,0.7578125,0.6953125
371,0.933333333,0.333333333,0.894736842,0.315789474,0.874673629,0.851174935
372,1.666666667,0.354166667,1.473684211,0.350877193,0.83935743,0.807228916
373,1.6,0.575,1.333333333,0.604166667,0.821428571,0.780612245
374,2.705882353,0.5,2.214285714,0.547619048,0.8125,0.763888889
375,0.461538462,0.307692308,0.424242424,0.333333333,0.87037037,0.844444444
376,49.11428571,0.485714286,40.92857143,0.452380952,0.796610169,0.751412429
377,0.916666667,0.5,1.045454545,0.522727273,0.803468208,0.757225434
378,4,0.575757576,3.219512195,0.536585366,0.581818182,0.518181818
379,0.177777778,0.155555556,0.153846154,0.153846154,0.630952381,0.547619048
380,0.533333333,0.333333333,0.486486486,0.27027027,0.794642857,0.75
381,0.347826087,0.173913043,0.285714286,0.25,0.757281553,0.67961165
382,2.208333333,0.416666667,1.875,0.46875,0.594202899,0.492753623
383,8.678571429,0.571428571,7.176470588,0.5,0.855670103,0.81443299
384,38.07142857,0.571428571,29.72222222,0.5,0.859504132,0.830578512
385,4.333333333,0.606060606,3.65,0.675,0.89539749,0.861924686
386,1.04,0.4,0.909090909,0.454545455,0.793269231,0.745192308
387,6.581395349,0.465116279,6.41509434,0.547169811,0.773255814,0.720930233
388,1.435897436,0.384615385,1.1875,0.416666667,0.672131148,0.557377049
